Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2011","2011","ha","65","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2011","2011","100 g/ha","5862","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2011","2011","t","38.1","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2012","2012","ha","173","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2012","2012","100 g/ha","26474","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2012","2012","t","458","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2013","2013","ha","14","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2013","2013","100 g/ha","12143","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2013","2013","t","17","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2014","2014","ha","71","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2014","2014","100 g/ha","12113","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2014","2014","t","86","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2015","2015","ha","11","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2015","2015","100 g/ha","12727","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2015","2015","t","14","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2016","2016","ha","33","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2016","2016","100 g/ha","25091","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2016","2016","t","82.8","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2017","2017","ha","231","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2017","2017","100 g/ha","33680","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2017","2017","t","778","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2018","2018","ha","237","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2018","2018","100 g/ha","28671","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2018","2018","t","679.5","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2019","2019","ha","249","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2019","2019","100 g/ha","21321","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2019","2019","t","530.9","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2020","2020","ha","252","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2020","2020","100 g/ha","20012","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2020","2020","t","504.3","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2021","2021","ha","276","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2021","2021","100 g/ha","18417","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2021","2021","t","508.3","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0116","Rye","2022","2022","ha","167","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0116","Rye","2022","2022","100 g/ha","18862","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0116","Rye","2022","2022","t","315","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1992","1992","ha","233781","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1992","1992","100 g/ha","14385","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1992","1992","t","336300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1993","1993","ha","223641","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1993","1993","100 g/ha","12721","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1993","1993","t","284500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1994","1994","ha","214219","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1994","1994","100 g/ha","13242","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1994","1994","t","283667","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1995","1995","ha","210445","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1995","1995","100 g/ha","13024","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1995","1995","t","274089","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1996","1996","ha","213136","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1996","1996","100 g/ha","12875","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1996","1996","t","274402","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1997","1997","ha","205348","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1997","1997","100 g/ha","6068","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1997","1997","t","124604","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1998","1998","ha","153644","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1998","1998","100 g/ha","7348","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1998","1998","t","112892","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","1999","1999","ha","94103","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","1999","1999","100 g/ha","10287","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","1999","1999","t","96804","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2000","2000","ha","100103","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2000","2000","100 g/ha","9144","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2000","2000","t","91539","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2001","2001","ha","83345","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2001","2001","100 g/ha","10032","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2001","2001","t","83615","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2002","2002","ha","60961","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2002","2002","100 g/ha","13193","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2002","2002","t","80428","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2003","2003","ha","66754","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2003","2003","100 g/ha","14914","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2003","2003","t","99554","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2004","2004","ha","77875","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2004","2004","100 g/ha","17423","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2004","2004","t","135685","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2005","2005","ha","112163","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2005","2005","100 g/ha","17529","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2005","2005","t","196616","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2006","2006","ha","100391","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2006","2006","100 g/ha","12962","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2006","2006","t","130123","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2007","2007","ha","74738","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2007","2007","100 g/ha","13394","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2007","2007","t","100104","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2008","2008","ha","48249","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2008","2008","100 g/ha","11484","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2008","2008","t","55408","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2009","2009","ha","20643","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2009","2009","100 g/ha","15452","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2009","2009","t","31898","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2010","2010","ha","30175","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2010","2010","100 g/ha","12665","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2010","2010","t","38216","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2011","2011","ha","42829","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2011","2011","100 g/ha","15505","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2011","2011","t","66406","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2012","2012","ha","29217","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2012","2012","100 g/ha","19494","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2012","2012","t","56957","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2013","2013","ha","23368","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2013","2013","100 g/ha","19323","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2013","2013","t","45155","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2014","2014","ha","22918","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2014","2014","100 g/ha","17877","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2014","2014","t","40970","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2015","2015","ha","18684","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2015","2015","100 g/ha","18835","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2015","2015","t","35192","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2016","2016","ha","50791","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2016","2016","100 g/ha","17610","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","89442.1","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2017","2017","ha","135926","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2017","2017","100 g/ha","15267","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","207524.6","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2018","2018","ha","132512","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2018","2018","100 g/ha","17628","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","233591.6","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2019","2019","ha","100112","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2019","2019","100 g/ha","29495","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","295279","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","100226","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","33603","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","336791.5","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2021","2021","ha","100590","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","100 g/ha","28536","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","287040.8","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","104225","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01921.01","Seed cotton, unginned","2022","2022","100 g/ha","30940","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","322471","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1992","1992","An","5098500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1993","1993","An","4711500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1994","1994","An","4370900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1995","1995","An","4373100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1996","1996","An","4434255","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1997","1997","An","4648249","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1998","1998","An","4896100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","1999","1999","An","5102800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2000","2000","An","5279690","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2001","2001","An","5553047","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2002","2002","An","6002924","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2003","2003","An","6392462","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2004","2004","An","6676030","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2005","2005","An","6887440","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2006","2006","An","7105310","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2007","2007","An","7290590","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2008","2008","An","7523000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2009","2009","An","7685240","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2010","2010","An","7871193","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2011","2011","An","7784800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2012","2012","An","7847400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2013","2013","An","7924600","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2014","2014","An","7987313","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2015","2015","An","8025608","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2016","2016","An","7966456","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2017","2017","An","7820981","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2018","2018","An","7681674","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2019","2019","An","7575381","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2020","2020","An","7483725","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2021","2021","An","7314166","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02122","Sheep","2022","2022","An","7170828","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1992","1992","t","1034.04","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1992","1992","An","1550000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1993","1993","t","995.74","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1993","1993","An","1510000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1994","1994","t","842.55","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1994","1994","An","1280000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1995","1995","t","880.85","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1995","1995","An","1338000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1996","1996","t","979.77","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1996","1996","An","1488000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1997","1997","t","988.93","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1997","1997","An","1482400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1998","1998","t","1231.01","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1998","1998","An","1826700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","1999","1999","t","1331.58","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","1999","1999","An","1963900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2000","2000","t","1339.81","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2000","2000","An","1970300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2001","2001","t","1405.91","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2001","2001","An","2067000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2002","2002","t","1440.54","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2002","2002","An","2233000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2003","2003","t","1502.46","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2003","2003","An","2463100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2004","2004","t","1558.11","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2004","2004","An","2546000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2005","2005","t","1604.45","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2005","2005","An","2711200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2006","2006","t","1701.69","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2006","2006","An","2874400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2007","2007","t","1724.78","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2007","2007","An","2992800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2008","2008","t","1773.19","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2008","2008","An","3185100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2009","2009","t","2557.38","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2009","2009","An","4574000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2010","2010","t","2844.77","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2010","2010","An","5087600","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2011","2011","t","2849.17","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2011","2011","An","5095500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2012","2012","t","2694.87","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2012","2012","An","4819589","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2013","2013","t","2716.43","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2013","2013","An","4857900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2014","2014","t","2633.36","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2014","2014","An","4709589","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2015","2015","t","2716.85","I","Imputed value",""
