Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2009","2009","1000 USD","664254","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2010","2010","1000 USD","712069","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2011","2011","1000 USD","739370","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2012","2012","1000 USD","784086","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2013","2013","1000 USD","830043","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2014","2014","1000 USD","861948","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2015","2015","1000 USD","892958","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2016","2016","1000 USD","931641","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2017","2017","1000 USD","937970","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2018","2018","1000 USD","965246","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2019","2019","1000 USD","999070","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2020","2020","1000 USD","1019156","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","1033757","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2022","2022","1000 USD","1053289","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1994","1994","1000 Int$","574","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1995","1995","1000 Int$","942","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1996","1996","1000 Int$","1216","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1997","1997","1000 Int$","1446","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1998","1998","1000 Int$","1724","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","1999","1999","1000 Int$","1929","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2000","2000","1000 Int$","2173","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2001","2001","1000 Int$","2338","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2002","2002","1000 Int$","2468","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2003","2003","1000 Int$","2494","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2004","2004","1000 Int$","2510","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2005","2005","1000 Int$","2515","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2006","2006","1000 Int$","2463","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2007","2007","1000 Int$","2449","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2008","2008","1000 Int$","1977","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2009","2009","1000 Int$","1902","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2010","2010","1000 Int$","1818","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2011","2011","1000 Int$","1834","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2012","2012","1000 Int$","1894","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2013","2013","1000 Int$","2773","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2014","2014","1000 Int$","2411","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2015","2015","1000 Int$","2585","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2016","2016","1000 Int$","2801","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2017","2017","1000 Int$","2818","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2018","2018","1000 Int$","2545","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2019","2019","1000 Int$","2616","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2020","2020","1000 Int$","2457","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2021","2021","1000 Int$","2366","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2022","2022","1000 Int$","2330","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","1995","1995","1000 SLC","348","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","1996","1996","1000 SLC","476","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","1997","1997","1000 SLC","578","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","1998","1998","1000 SLC","750","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","1999","1999","1000 SLC","839","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2000","2000","1000 SLC","945","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2001","2001","1000 SLC","1118","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2002","2002","1000 SLC","1234","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2003","2003","1000 SLC","1301","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2004","2004","1000 SLC","1527","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2005","2005","1000 SLC","1640","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2006","2006","1000 SLC","1788","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2007","2007","1000 SLC","1597","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2008","2008","1000 SLC","1384","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2009","2009","1000 SLC","2480","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2010","2010","1000 SLC","2490","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2011","2011","1000 SLC","2392","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2012","2012","1000 SLC","2387","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2013","2013","1000 SLC","3013","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2014","2014","1000 SLC","2872","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2015","2015","1000 SLC","2837","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2016","2016","1000 SLC","4566","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2017","2017","1000 SLC","6125","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2018","2018","1000 SLC","6085","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2019","2019","1000 SLC","6027","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2020","2020","1000 SLC","6142","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2021","2021","1000 SLC","5193","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2022","2022","1000 SLC","4761","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1994","1994","1000 SLC","749","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1995","1995","1000 SLC","1231","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1996","1996","1000 SLC","1588","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1997","1997","1000 SLC","1888","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1998","1998","1000 SLC","2253","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","1999","1999","1000 SLC","2520","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2000","2000","1000 SLC","2839","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2001","2001","1000 SLC","3054","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2002","2002","1000 SLC","3224","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2003","2003","1000 SLC","3258","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2004","2004","1000 SLC","3278","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2005","2005","1000 SLC","3285","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2006","2006","1000 SLC","3218","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2007","2007","1000 SLC","3199","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2008","2008","1000 SLC","2583","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2009","2009","1000 SLC","2485","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2010","2010","1000 SLC","2375","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2011","2011","1000 SLC","2396","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2012","2012","1000 SLC","2474","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2013","2013","1000 SLC","3622","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2014","2014","1000 SLC","3149","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2015","2015","1000 SLC","3376","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2016","2016","1000 SLC","3659","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2017","2017","1000 SLC","3681","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2018","2018","1000 SLC","3325","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2019","2019","1000 SLC","3417","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2020","2020","1000 SLC","3210","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2021","2021","1000 SLC","3090","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2022","2022","1000 SLC","3044","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","1995","1995","1000 USD","503","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","1996","1996","1000 USD","553","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","1997","1997","1000 USD","725","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","1998","1998","1000 USD","969","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","1999","1999","1000 USD","1018","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2000","2000","1000 USD","1056","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2001","2001","1000 USD","1201","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2002","2002","1000 USD","1269","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2003","2003","1000 USD","1325","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2004","2004","1000 USD","1554","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2005","2005","1000 USD","1735","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2006","2006","1000 USD","2002","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2007","2007","1000 USD","1861","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2008","2008","1000 USD","1684","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2009","2009","1000 USD","3086","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2010","2010","1000 USD","3102","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2011","2011","1000 USD","3029","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2012","2012","1000 USD","3039","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2013","2013","1000 USD","3840","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2014","2014","1000 USD","3661","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2015","2015","1000 USD","2769","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2016","2016","1000 USD","2861","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2017","2017","1000 USD","3559","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2018","2018","1000 USD","3579","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2019","2019","1000 USD","3545","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2020","2020","1000 USD","3613","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","3055","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2022","2022","1000 USD","2801","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1994","1994","1000 USD","691","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1995","1995","1000 USD","1134","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1996","1996","1000 USD","1464","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1997","1997","1000 USD","1740","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1998","1998","1000 USD","2076","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","1999","1999","1000 USD","2322","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2000","2000","1000 USD","2616","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2001","2001","1000 USD","2815","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2002","2002","1000 USD","2971","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2003","2003","1000 USD","3002","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2004","2004","1000 USD","3021","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2005","2005","1000 USD","3027","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2006","2006","1000 USD","2965","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2007","2007","1000 USD","2948","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2008","2008","1000 USD","2380","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2009","2009","1000 USD","2290","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2010","2010","1000 USD","2189","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2011","2011","1000 USD","2208","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2012","2012","1000 USD","2280","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2013","2013","1000 USD","3338","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2014","2014","1000 USD","2902","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2015","2015","1000 USD","3112","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2016","2016","1000 USD","3372","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2017","2017","1000 USD","3392","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2018","2018","1000 USD","3064","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2019","2019","1000 USD","3149","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2020","2020","1000 USD","2958","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","2848","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2022","2022","1000 USD","2805","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1994","1994","1000 Int$","2226","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1995","1995","1000 Int$","2306","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1996","1996","1000 Int$","6825","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1997","1997","1000 Int$","6497","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1998","1998","1000 Int$","6931","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","1999","1999","1000 Int$","7311","E","Estimated value"
